,Filename,FloorName,pos_x,pos_y,pos_z,ang_x,ang_y,ang_z,free_perc,occ_perc
6801,FP213_6801,FloorPlan213,13.5,0.9028517007827759,2.5,0,45,0,93.5882568359375,4.7760009765625
6802,FP213_6802,FloorPlan213,13.5,0.9028517007827759,2.5,0,90,0,94.0582275390625,2.63214111328125
6803,FP213_6803,FloorPlan213,13.5,0.9028517007827759,2.5,0,135,0,83.83636474609375,6.59637451171875
6804,FP213_6804,FloorPlan213,13.5,0.9028517007827759,2.5,0,180,0,66.22161865234375,19.25811767578125
6805,FP213_6805,FloorPlan213,13.5,0.9028517007827759,2.5,0,225,0,53.37066650390625,27.89764404296875
6806,FP213_6806,FloorPlan213,13.5,0.9028517007827759,2.5,0,270,0,63.4063720703125,19.0948486328125
6807,FP213_6807,FloorPlan213,13.5,0.9028517007827759,2.5,0,315,0,82.56378173828125,7.8643798828125
6808,FP213_6808,FloorPlan213,13.0,0.9028517007827759,3.0,0,0,0,96.83837890625,1.08642578125
6809,FP213_6809,FloorPlan213,13.0,0.9028517007827759,3.0,0,45,0,93.45855712890625,4.16107177734375
6810,FP213_6810,FloorPlan213,13.0,0.9028517007827759,3.0,0,90,0,88.287353515625,6.622314453125
6811,FP213_6811,FloorPlan213,13.0,0.9028517007827759,3.0,0,135,0,74.2462158203125,13.3636474609375
6812,FP213_6812,FloorPlan213,13.0,0.9028517007827759,3.0,0,180,0,62.2100830078125,23.8800048828125
6813,FP213_6813,FloorPlan213,13.0,0.9028517007827759,3.0,0,225,0,65.91949462890625,21.41571044921875
6814,FP213_6814,FloorPlan213,13.0,0.9028517007827759,3.0,0,270,0,74.76959228515625,8.25042724609375
6815,FP213_6815,FloorPlan213,13.0,0.9028517007827759,3.0,0,315,0,93.94683837890625,1.28326416015625
6816,FP213_6816,FloorPlan213,13.5,0.9028517007827759,3.0,0,0,0,96.5545654296875,1.14288330078125
6817,FP213_6817,FloorPlan213,13.5,0.9028517007827759,3.0,0,45,0,96.0601806640625,2.80609130859375
6818,FP213_6818,FloorPlan213,13.5,0.9028517007827759,3.0,0,90,0,94.75555419921875,3.57818603515625
6819,FP213_6819,FloorPlan213,13.5,0.9028517007827759,3.0,0,135,0,82.6904296875,7.489013671875
6820,FP213_6820,FloorPlan213,13.5,0.9028517007827759,3.0,0,180,0,63.1561279296875,20.49102783203125
6821,FP213_6821,FloorPlan213,13.5,0.9028517007827759,3.0,0,225,0,58.94317626953125,25.55084228515625
6822,FP213_6822,FloorPlan213,13.5,0.9028517007827759,3.0,0,270,0,72.100830078125,14.013671875
6823,FP213_6823,FloorPlan213,13.5,0.9028517007827759,3.0,0,315,0,91.29638671875,2.8839111328125
6824,FP213_6824,FloorPlan213,13.0,0.9028517007827759,3.5,0,0,0,99.77264404296875,0.03662109375
6825,FP213_6825,FloorPlan213,13.0,0.9028517007827759,3.5,0,45,0,76.92718505859375,1.22222900390625
6826,FP213_6826,FloorPlan213,13.0,0.9028517007827759,3.5,0,90,0,78.08380126953125,5.7159423828125
6827,FP213_6827,FloorPlan213,13.0,0.9028517007827759,3.5,0,135,0,74.560546875,14.7369384765625
6828,FP213_6828,FloorPlan213,13.0,0.9028517007827759,3.5,0,180,0,65.850830078125,22.1923828125
6829,FP213_6829,FloorPlan213,13.0,0.9028517007827759,3.5,0,225,0,71.0479736328125,11.767578125
6830,FP213_6830,FloorPlan213,13.0,0.9028517007827759,3.5,0,270,0,71.70867919921875,0.92926025390625
6831,FP213_6831,FloorPlan213,13.0,0.9028517007827759,3.5,0,315,0,79.0283203125,0.7049560546875
6832,FP213_6832,FloorPlan213,14.0,0.9028517007827759,3.0,0,0,0,96.5667724609375,1.141357421875
6833,FP213_6833,FloorPlan213,14.0,0.9028517007827759,3.0,0,45,0,98.38104248046875,1.361083984375
6834,FP213_6834,FloorPlan213,14.0,0.9028517007827759,3.0,0,90,0,98.13079833984375,1.2451171875
6835,FP213_6835,FloorPlan213,14.0,0.9028517007827759,3.0,0,135,0,90.84014892578125,1.68914794921875
6836,FP213_6836,FloorPlan213,14.0,0.9028517007827759,3.0,0,180,0,71.34552001953125,15.15960693359375
6837,FP213_6837,FloorPlan213,14.0,0.9028517007827759,3.0,0,225,0,59.4146728515625,26.87225341796875
6838,FP213_6838,FloorPlan213,14.0,0.9028517007827759,3.0,0,270,0,69.732666015625,16.96929931640625
6839,FP213_6839,FloorPlan213,14.0,0.9028517007827759,3.0,0,315,0,89.04876708984375,4.42962646484375
6840,FP213_6840,FloorPlan213,13.5,0.9028517007827759,3.5,0,0,0,99.76043701171875,0.0335693359375
6841,FP213_6841,FloorPlan213,13.5,0.9028517007827759,3.5,0,45,0,80.47027587890625,0.78887939453125
6842,FP213_6842,FloorPlan213,13.5,0.9028517007827759,3.5,0,90,0,85.25848388671875,3.2379150390625
6843,FP213_6843,FloorPlan213,13.5,0.9028517007827759,3.5,0,135,0,81.93359375,9.04083251953125
6844,FP213_6844,FloorPlan213,13.5,0.9028517007827759,3.5,0,180,0,64.63470458984375,21.77581787109375
6845,FP213_6845,FloorPlan213,13.5,0.9028517007827759,3.5,0,225,0,66.00189208984375,18.6767578125
6846,FP213_6846,FloorPlan213,13.5,0.9028517007827759,3.5,0,270,0,73.29864501953125,5.9906005859375
6847,FP213_6847,FloorPlan213,13.5,0.9028517007827759,3.5,0,315,0,77.313232421875,1.63116455078125
6848,FP213_6848,FloorPlan213,14.5,0.9028517007827759,3.0,0,0,0,92.1173095703125,0.85906982421875
6849,FP213_6849,FloorPlan213,14.5,0.9028517007827759,3.0,0,45,0,99.10125732421875,0.30059814453125
6850,FP213_6850,FloorPlan213,14.5,0.9028517007827759,3.0,0,90,0,99.72381591796875,0.079345703125
6851,FP213_6851,FloorPlan213,14.5,0.9028517007827759,3.0,0,135,0,98.3795166015625,0.6683349609375
6852,FP213_6852,FloorPlan213,14.5,0.9028517007827759,3.0,0,180,0,79.6905517578125,2.90069580078125
6853,FP213_6853,FloorPlan213,14.5,0.9028517007827759,3.0,0,225,0,71.96197509765625,14.5965576171875
6854,FP213_6854,FloorPlan213,14.5,0.9028517007827759,3.0,0,270,0,75.22430419921875,18.32275390625
6855,FP213_6855,FloorPlan213,14.5,0.9028517007827759,3.0,0,315,0,87.13226318359375,5.72967529296875
6856,FP213_6856,FloorPlan213,14.0,0.9028517007827759,3.5,0,0,0,99.81536865234375,0.03662109375
6857,FP213_6857,FloorPlan213,14.0,0.9028517007827759,3.5,0,45,0,85.27679443359375,0.27313232421875
6858,FP213_6858,FloorPlan213,14.0,0.9028517007827759,3.5,0,90,0,90.49530029296875,1.00860595703125
6859,FP213_6859,FloorPlan213,14.0,0.9028517007827759,3.5,0,135,0,89.39361572265625,3.1890869140625
6860,FP213_6860,FloorPlan213,14.0,0.9028517007827759,3.5,0,180,0,70.38116455078125,17.35687255859375
6861,FP213_6861,FloorPlan213,14.0,0.9028517007827759,3.5,0,225,0,64.306640625,22.186279296875
6862,FP213_6862,FloorPlan213,14.0,0.9028517007827759,3.5,0,270,0,62.94403076171875,10.8001708984375
6863,FP213_6863,FloorPlan213,14.0,0.9028517007827759,3.5,0,315,0,77.24609375,2.03399658203125
6864,FP213_6864,FloorPlan213,14.5,0.9028517007827759,3.5,0,0,0,95.5963134765625,0.03509521484375
6865,FP213_6865,FloorPlan213,14.5,0.9028517007827759,3.5,0,45,0,86.9354248046875,0.06103515625
6866,FP213_6866,FloorPlan213,14.5,0.9028517007827759,3.5,0,90,0,96.40350341796875,0.0701904296875
6867,FP213_6867,FloorPlan213,14.5,0.9028517007827759,3.5,0,135,0,95.953369140625,1.26190185546875
6868,FP213_6868,FloorPlan213,14.5,0.9028517007827759,3.5,0,180,0,73.59161376953125,10.04486083984375
6869,FP213_6869,FloorPlan213,14.5,0.9028517007827759,3.5,0,225,0,70.62530517578125,17.55828857421875
6870,FP213_6870,FloorPlan213,14.5,0.9028517007827759,3.5,0,270,0,65.32135009765625,13.22479248046875
6871,FP213_6871,FloorPlan213,14.5,0.9028517007827759,3.5,0,315,0,73.52294921875,2.215576171875
6872,FP214_6872,FloorPlan214,-2.0,0.920441210269928,2.0,0,0,0,59.44976806640625,21.5179443359375
6873,FP214_6873,FloorPlan214,-2.0,0.920441210269928,2.0,0,45,0,69.41375732421875,16.59088134765625
6874,FP214_6874,FloorPlan214,-2.0,0.920441210269928,2.0,0,90,0,79.296875,12.64495849609375
6875,FP214_6875,FloorPlan214,-2.0,0.920441210269928,2.0,0,135,0,81.0821533203125,11.04888916015625
6876,FP214_6876,FloorPlan214,-2.0,0.920441210269928,2.0,0,180,0,80.36651611328125,8.258056640625
6877,FP214_6877,FloorPlan214,-2.0,0.920441210269928,2.0,0,225,0,80.21087646484375,11.27166748046875
6878,FP214_6878,FloorPlan214,-2.0,0.920441210269928,2.0,0,270,0,74.31793212890625,15.28472900390625
6879,FP214_6879,FloorPlan214,-2.0,0.920441210269928,2.0,0,315,0,63.86260986328125,18.28765869140625
6880,FP214_6880,FloorPlan214,-1.5,0.920441210269928,2.0,0,0,0,63.6627197265625,18.4112548828125
6881,FP214_6881,FloorPlan214,-1.5,0.920441210269928,2.0,0,45,0,79.09393310546875,10.59417724609375
6882,FP214_6882,FloorPlan214,-1.5,0.920441210269928,2.0,0,90,0,87.40081787109375,6.77337646484375
6883,FP214_6883,FloorPlan214,-1.5,0.920441210269928,2.0,0,135,0,85.711669921875,8.453369140625
6884,FP214_6884,FloorPlan214,-1.5,0.920441210269928,2.0,0,180,0,82.0892333984375,8.83941650390625
6885,FP214_6885,FloorPlan214,-1.5,0.920441210269928,2.0,0,225,0,75.3509521484375,12.48626708984375
6886,FP214_6886,FloorPlan214,-1.5,0.920441210269928,2.0,0,270,0,70.32012939453125,18.5028076171875
6887,FP214_6887,FloorPlan214,-1.5,0.920441210269928,2.0,0,315,0,59.130859375,21.3287353515625
6888,FP214_6888,FloorPlan214,-2.0,0.920441210269928,2.5,0,0,0,65.06805419921875,19.476318359375
6889,FP214_6889,FloorPlan214,-2.0,0.920441210269928,2.5,0,45,0,72.5311279296875,15.51055908203125
6890,FP214_6890,FloorPlan214,-2.0,0.920441210269928,2.5,0,90,0,77.72674560546875,11.49749755859375
6891,FP214_6891,FloorPlan214,-2.0,0.920441210269928,2.5,0,135,0,77.35595703125,15.29998779296875
6892,FP214_6892,FloorPlan214,-2.0,0.920441210269928,2.5,0,180,0,72.62115478515625,13.95416259765625
6893,FP214_6893,FloorPlan214,-2.0,0.920441210269928,2.5,0,225,0,75.01220703125,14.404296875
6894,FP214_6894,FloorPlan214,-2.0,0.920441210269928,2.5,0,270,0,75.1007080078125,15.68756103515625
6895,FP214_6895,FloorPlan214,-2.0,0.920441210269928,2.5,0,315,0,66.5863037109375,15.0909423828125
6896,FP214_6896,FloorPlan214,-2.5,0.920441210269928,2.0,0,0,0,57.928466796875,22.3297119140625
6897,FP214_6897,FloorPlan214,-2.5,0.920441210269928,2.0,0,45,0,63.787841796875,18.75152587890625
6898,FP214_6898,FloorPlan214,-2.5,0.920441210269928,2.0,0,90,0,74.15771484375,15.07415771484375
6899,FP214_6899,FloorPlan214,-2.5,0.920441210269928,2.0,0,135,0,78.076171875,13.05084228515625
6900,FP214_6900,FloorPlan214,-2.5,0.920441210269928,2.0,0,180,0,79.2999267578125,9.41925048828125
6901,FP214_6901,FloorPlan214,-2.5,0.920441210269928,2.0,0,225,0,84.11102294921875,10.1409912109375
6902,FP214_6902,FloorPlan214,-2.5,0.920441210269928,2.0,0,270,0,80.74188232421875,10.71319580078125
6903,FP214_6903,FloorPlan214,-2.5,0.920441210269928,2.0,0,315,0,70.48797607421875,15.36712646484375
6904,FP214_6904,FloorPlan214,-2.0,0.920441210269928,1.5,0,0,0,58.33740234375,21.5240478515625
6905,FP214_6905,FloorPlan214,-2.0,0.920441210269928,1.5,0,45,0,69.7052001953125,17.5201416015625
6906,FP214_6906,FloorPlan214,-2.0,0.920441210269928,1.5,0,90,0,80.7647705078125,10.626220703125
6907,FP214_6907,FloorPlan214,-2.0,0.920441210269928,1.5,0,135,0,86.56768798828125,5.54962158203125
6908,FP214_6908,FloorPlan214,-2.0,0.920441210269928,1.5,0,180,0,91.510009765625,2.75726318359375
6909,FP214_6909,FloorPlan214,-2.0,0.920441210269928,1.5,0,225,0,84.43756103515625,8.02154541015625
6910,FP214_6910,FloorPlan214,-2.0,0.920441210269928,1.5,0,270,0,74.52850341796875,13.89617919921875
6911,FP214_6911,FloorPlan214,-2.0,0.920441210269928,1.5,0,315,0,64.70947265625,19.0582275390625
6912,FP214_6912,FloorPlan214,-1.0,0.920441210269928,2.0,0,0,0,69.37255859375,15.3472900390625
6913,FP214_6913,FloorPlan214,-1.0,0.920441210269928,2.0,0,45,0,87.4786376953125,4.34417724609375
6914,FP214_6914,FloorPlan214,-1.0,0.920441210269928,2.0,0,90,0,93.3380126953125,3.02276611328125
6915,FP214_6915,FloorPlan214,-1.0,0.920441210269928,2.0,0,135,0,89.984130859375,6.36444091796875
6916,FP214_6916,FloorPlan214,-1.0,0.920441210269928,2.0,0,180,0,84.13848876953125,9.6282958984375
6917,FP214_6917,FloorPlan214,-1.0,0.920441210269928,2.0,0,225,0,71.19903564453125,14.05181884765625
6918,FP214_6918,FloorPlan214,-1.0,0.920441210269928,2.0,0,270,0,65.594482421875,20.53985595703125
6919,FP214_6919,FloorPlan214,-1.0,0.920441210269928,2.0,0,315,0,58.74786376953125,24.01885986328125
6920,FP214_6920,FloorPlan214,-1.5,0.920441210269928,2.5,0,0,0,67.0196533203125,18.20831298828125
6921,FP214_6921,FloorPlan214,-1.5,0.920441210269928,2.5,0,45,0,79.67529296875,9.66033935546875
6922,FP214_6922,FloorPlan214,-1.5,0.920441210269928,2.5,0,90,0,85.82916259765625,5.4443359375
6923,FP214_6923,FloorPlan214,-1.5,0.920441210269928,2.5,0,135,0,82.11212158203125,12.14447021484375
6924,FP214_6924,FloorPlan214,-1.5,0.920441210269928,2.5,0,180,0,74.38507080078125,13.72528076171875
6925,FP214_6925,FloorPlan214,-1.5,0.920441210269928,2.5,0,225,0,69.18792724609375,16.62445068359375
6926,FP214_6926,FloorPlan214,-1.5,0.920441210269928,2.5,0,270,0,67.44842529296875,19.56634521484375
6927,FP214_6927,FloorPlan214,-1.5,0.920441210269928,2.5,0,315,0,58.68072509765625,20.135498046875
6928,FP214_6928,FloorPlan214,-1.5,0.920441210269928,1.5,0,0,0,61.41510009765625,18.89190673828125
6929,FP214_6929,FloorPlan214,-1.5,0.920441210269928,1.5,0,45,0,78.125,11.798095703125
6930,FP214_6930,FloorPlan214,-1.5,0.920441210269928,1.5,0,90,0,89.09759521484375,7.281494140625
6931,FP214_6931,FloorPlan214,-1.5,0.920441210269928,1.5,0,135,0,90.95611572265625,3.741455078125
6932,FP214_6932,FloorPlan214,-1.5,0.920441210269928,1.5,0,180,0,91.83807373046875,2.28424072265625
6933,FP214_6933,FloorPlan214,-1.5,0.920441210269928,1.5,0,225,0,81.2835693359375,8.0902099609375
6934,FP214_6934,FloorPlan214,-1.5,0.920441210269928,1.5,0,270,0,70.64056396484375,17.33551025390625
6935,FP214_6935,FloorPlan214,-1.5,0.920441210269928,1.5,0,315,0,61.1480712890625,22.0672607421875
6936,FP214_6936,FloorPlan214,-2.0,0.920441210269928,3.0,0,0,0,71.79107666015625,16.29180908203125
6937,FP214_6937,FloorPlan214,-2.0,0.920441210269928,3.0,0,45,0,76.0528564453125,14.971923828125
6938,FP214_6938,FloorPlan214,-2.0,0.920441210269928,3.0,0,90,0,76.99432373046875,9.7381591796875
6939,FP214_6939,FloorPlan214,-2.0,0.920441210269928,3.0,0,135,0,74.47967529296875,16.98150634765625
6940,FP214_6940,FloorPlan214,-2.0,0.920441210269928,3.0,0,180,0,66.48101806640625,19.08416748046875
6941,FP214_6941,FloorPlan214,-2.0,0.920441210269928,3.0,0,225,0,71.47369384765625,16.84417724609375
6942,FP214_6942,FloorPlan214,-2.0,0.920441210269928,3.0,0,270,0,78.021240234375,13.60931396484375
6943,FP214_6943,FloorPlan214,-2.0,0.920441210269928,3.0,0,315,0,71.2249755859375,9.20257568359375
6944,FP214_6944,FloorPlan214,-2.5,0.920441210269928,2.5,0,0,0,65.8050537109375,17.6513671875
6945,FP214_6945,FloorPlan214,-2.5,0.920441210269928,2.5,0,45,0,69.42901611328125,15.09857177734375
6946,FP214_6946,FloorPlan214,-2.5,0.920441210269928,2.5,0,90,0,74.52239990234375,16.2750244140625
6947,FP214_6947,FloorPlan214,-2.5,0.920441210269928,2.5,0,135,0,73.28643798828125,16.93115234375
6948,FP214_6948,FloorPlan214,-2.5,0.920441210269928,2.5,0,180,0,73.09112548828125,13.5223388671875
6949,FP214_6949,FloorPlan214,-2.5,0.920441210269928,2.5,0,225,0,79.803466796875,12.2161865234375
6950,FP214_6950,FloorPlan214,-2.5,0.920441210269928,2.5,0,270,0,80.67169189453125,11.1328125
6951,FP214_6951,FloorPlan214,-2.5,0.920441210269928,2.5,0,315,0,77.93121337890625,13.06304931640625
6952,FP214_6952,FloorPlan214,-3.0,0.920441210269928,2.0,0,0,0,61.83013916015625,20.64971923828125
6953,FP214_6953,FloorPlan214,-3.0,0.920441210269928,2.0,0,45,0,58.65020751953125,21.57440185546875
6954,FP214_6954,FloorPlan214,-3.0,0.920441210269928,2.0,0,90,0,69.6624755859375,18.2708740234375
6955,FP214_6955,FloorPlan214,-3.0,0.920441210269928,2.0,0,135,0,75.0762939453125,13.78173828125
6956,FP214_6956,FloorPlan214,-3.0,0.920441210269928,2.0,0,180,0,82.1075439453125,8.57391357421875
6957,FP214_6957,FloorPlan214,-3.0,0.920441210269928,2.0,0,225,0,87.36419677734375,8.23211669921875
6958,FP214_6958,FloorPlan214,-3.0,0.920441210269928,2.0,0,270,0,85.75439453125,6.45751953125
6959,FP214_6959,FloorPlan214,-3.0,0.920441210269928,2.0,0,315,0,78.167724609375,11.26556396484375
6960,FP214_6960,FloorPlan214,-2.5,0.920441210269928,1.5,0,0,0,56.70318603515625,22.87750244140625
6961,FP214_6961,FloorPlan214,-2.5,0.920441210269928,1.5,0,45,0,63.8397216796875,20.48492431640625
6962,FP214_6962,FloorPlan214,-2.5,0.920441210269928,1.5,0,90,0,74.94964599609375,13.42315673828125
6963,FP214_6963,FloorPlan214,-2.5,0.920441210269928,1.5,0,135,0,81.77337646484375,8.0902099609375
6964,FP214_6964,FloorPlan214,-2.5,0.920441210269928,1.5,0,180,0,89.9993896484375,2.73590087890625
6965,FP214_6965,FloorPlan214,-2.5,0.920441210269928,1.5,0,225,0,86.71417236328125,7.64617919921875
6966,FP214_6966,FloorPlan214,-2.5,0.920441210269928,1.5,0,270,0,80.8685302734375,9.4635009765625
6967,FP214_6967,FloorPlan214,-2.5,0.920441210269928,1.5,0,315,0,70.57342529296875,15.95001220703125
6968,FP214_6968,FloorPlan214,-0.5,0.920441210269928,2.0,0,0,0,78.09600830078125,8.056640625
6969,FP214_6969,FloorPlan214,-0.5,0.920441210269928,2.0,0,45,0,95.22247314453125,0.8636474609375
6970,FP214_6970,FloorPlan214,-0.5,0.920441210269928,2.0,0,90,0,98.63128662109375,0.15869140625
6971,FP214_6971,FloorPlan214,-0.5,0.920441210269928,2.0,0,135,0,93.40362548828125,2.8533935546875
6972,FP214_6972,FloorPlan214,-0.5,0.920441210269928,2.0,0,180,0,85.93902587890625,8.74176025390625
6973,FP214_6973,FloorPlan214,-0.5,0.920441210269928,2.0,0,225,0,70.41473388671875,16.58935546875
6974,FP214_6974,FloorPlan214,-0.5,0.920441210269928,2.0,0,270,0,63.49639892578125,22.088623046875
6975,FP214_6975,FloorPlan214,-0.5,0.920441210269928,2.0,0,315,0,66.78009033203125,19.84710693359375
6976,FP214_6976,FloorPlan214,-1.0,0.920441210269928,2.5,0,0,0,72.89886474609375,14.4866943359375
6977,FP214_6977,FloorPlan214,-1.0,0.920441210269928,2.5,0,45,0,88.41705322265625,3.01666259765625
6978,FP214_6978,FloorPlan214,-1.0,0.920441210269928,2.5,0,90,0,93.61114501953125,2.16522216796875
6979,FP214_6979,FloorPlan214,-1.0,0.920441210269928,2.5,0,135,0,86.3677978515625,8.5784912109375
6980,FP214_6980,FloorPlan214,-1.0,0.920441210269928,2.5,0,180,0,77.6611328125,13.04779052734375
6981,FP214_6981,FloorPlan214,-1.0,0.920441210269928,2.5,0,225,0,65.5120849609375,18.76373291015625
6982,FP214_6982,FloorPlan214,-1.0,0.920441210269928,2.5,0,270,0,62.50762939453125,20.648193359375
6983,FP214_6983,FloorPlan214,-1.0,0.920441210269928,2.5,0,315,0,57.452392578125,23.03466796875
6984,FP214_6984,FloorPlan214,-1.0,0.920441210269928,1.5,0,0,0,67.50946044921875,16.58782958984375
6985,FP214_6985,FloorPlan214,-1.0,0.920441210269928,1.5,0,45,0,85.699462890625,6.05316162109375
6986,FP214_6986,FloorPlan214,-1.0,0.920441210269928,1.5,0,90,0,92.87261962890625,3.06854248046875
6987,FP214_6987,FloorPlan214,-1.0,0.920441210269928,1.5,0,135,0,92.3370361328125,4.40673828125
6988,FP214_6988,FloorPlan214,-1.0,0.920441210269928,1.5,0,180,0,92.35382080078125,3.94287109375
6989,FP214_6989,FloorPlan214,-1.0,0.920441210269928,1.5,0,225,0,81.31866455078125,7.47833251953125
6990,FP214_6990,FloorPlan214,-1.0,0.920441210269928,1.5,0,270,0,67.27447509765625,17.8497314453125
6991,FP214_6991,FloorPlan214,-1.0,0.920441210269928,1.5,0,315,0,59.2559814453125,24.30267333984375
6992,FP214_6992,FloorPlan214,-1.5,0.920441210269928,3.0,0,0,0,71.17919921875,17.52166748046875
6993,FP214_6993,FloorPlan214,-1.5,0.920441210269928,3.0,0,45,0,80.5328369140625,9.429931640625
6994,FP214_6994,FloorPlan214,-1.5,0.920441210269928,3.0,0,90,0,85.78338623046875,3.6163330078125
6995,FP214_6995,FloorPlan214,-1.5,0.920441210269928,3.0,0,135,0,80.21697998046875,13.39111328125
6996,FP214_6996,FloorPlan214,-1.5,0.920441210269928,3.0,0,180,0,68.658447265625,18.51654052734375
6997,FP214_6997,FloorPlan214,-1.5,0.920441210269928,3.0,0,225,0,66.20941162109375,19.5068359375
6998,FP214_6998,FloorPlan214,-1.5,0.920441210269928,3.0,0,270,0,66.0400390625,18.4356689453125
6999,FP214_6999,FloorPlan214,-1.5,0.920441210269928,3.0,0,315,0,60.4248046875,18.38531494140625
7000,FP214_7000,FloorPlan214,-3.0,0.920441210269928,2.5,0,0,0,67.5262451171875,17.791748046875
7001,FP214_7001,FloorPlan214,-3.0,0.920441210269928,2.5,0,45,0,62.47711181640625,18.24493408203125
7002,FP214_7002,FloorPlan214,-3.0,0.920441210269928,2.5,0,90,0,68.682861328125,18.6126708984375
7003,FP214_7003,FloorPlan214,-3.0,0.920441210269928,2.5,0,135,0,69.33746337890625,17.767333984375
7004,FP214_7004,FloorPlan214,-3.0,0.920441210269928,2.5,0,180,0,76.29852294921875,14.35699462890625
7005,FP214_7005,FloorPlan214,-3.0,0.920441210269928,2.5,0,225,0,84.58404541015625,9.637451171875
7006,FP214_7006,FloorPlan214,-3.0,0.920441210269928,2.5,0,270,0,85.66436767578125,4.4158935546875
7007,FP214_7007,FloorPlan214,-3.0,0.920441210269928,2.5,0,315,0,82.37457275390625,10.30120849609375
7008,FP214_7008,FloorPlan214,-3.5,0.920441210269928,2.0,0,0,0,67.71697998046875,16.4337158203125
7009,FP214_7009,FloorPlan214,-3.5,0.920441210269928,2.0,0,45,0,58.83331298828125,21.5240478515625
7010,FP214_7010,FloorPlan214,-3.5,0.920441210269928,2.0,0,90,0,65.99273681640625,20.1446533203125
7011,FP214_7011,FloorPlan214,-3.5,0.920441210269928,2.0,0,135,0,72.27783203125,14.09149169921875
7012,FP214_7012,FloorPlan214,-3.5,0.920441210269928,2.0,0,180,0,84.0118408203125,9.23309326171875
7013,FP214_7013,FloorPlan214,-3.5,0.920441210269928,2.0,0,225,0,90.33660888671875,5.328369140625
7014,FP214_7014,FloorPlan214,-3.5,0.920441210269928,2.0,0,270,0,92.68646240234375,1.39617919921875
7015,FP214_7015,FloorPlan214,-3.5,0.920441210269928,2.0,0,315,0,85.97869873046875,6.50787353515625
7016,FP214_7016,FloorPlan214,-3.0,0.920441210269928,1.5,0,0,0,61.248779296875,21.22955322265625
7017,FP214_7017,FloorPlan214,-3.0,0.920441210269928,1.5,0,45,0,60.33172607421875,22.5982666015625
7018,FP214_7018,FloorPlan214,-3.0,0.920441210269928,1.5,0,90,0,69.70367431640625,16.71600341796875
7019,FP214_7019,FloorPlan214,-3.0,0.920441210269928,1.5,0,135,0,80.767822265625,8.9202880859375
7020,FP214_7020,FloorPlan214,-3.0,0.920441210269928,1.5,0,180,0,90.88287353515625,2.667236328125
7021,FP214_7021,FloorPlan214,-3.0,0.920441210269928,1.5,0,225,0,90.2374267578125,6.060791015625
7022,FP214_7022,FloorPlan214,-3.0,0.920441210269928,1.5,0,270,0,86.45172119140625,5.77850341796875
7023,FP214_7023,FloorPlan214,-3.0,0.920441210269928,1.5,0,315,0,77.15301513671875,11.444091796875
7024,FP214_7024,FloorPlan214,-0.5,0.920441210269928,1.5,0,0,0,75.35247802734375,12.18719482421875
7025,FP214_7025,FloorPlan214,-0.5,0.920441210269928,1.5,0,45,0,92.340087890625,1.8829345703125
7026,FP214_7026,FloorPlan214,-0.5,0.920441210269928,1.5,0,90,0,98.3917236328125,0.15869140625
7027,FP214_7027,FloorPlan214,-0.5,0.920441210269928,1.5,0,135,0,95.82672119140625,1.837158203125
7028,FP214_7028,FloorPlan214,-0.5,0.920441210269928,1.5,0,180,0,92.92449951171875,4.91180419921875
7029,FP214_7029,FloorPlan214,-0.5,0.920441210269928,1.5,0,225,0,79.17633056640625,9.40704345703125
7030,FP214_7030,FloorPlan214,-0.5,0.920441210269928,1.5,0,270,0,65.4937744140625,18.06793212890625
7031,FP214_7031,FloorPlan214,-0.5,0.920441210269928,1.5,0,315,0,63.2080078125,23.41766357421875
7032,FP214_7032,FloorPlan214,-1.0,0.920441210269928,3.0,0,0,0,68.426513671875,14.44244384765625
7033,FP214_7033,FloorPlan214,-1.0,0.920441210269928,3.0,0,45,0,88.56048583984375,2.8900146484375
7034,FP214_7034,FloorPlan214,-1.0,0.920441210269928,3.0,0,90,0,94.22149658203125,0.372314453125
7035,FP214_7035,FloorPlan214,-1.0,0.920441210269928,3.0,0,135,0,84.68170166015625,8.251953125
7036,FP214_7036,FloorPlan214,-1.0,0.920441210269928,3.0,0,180,0,74.0020751953125,16.7572021484375
7037,FP214_7037,FloorPlan214,-1.0,0.920441210269928,3.0,0,225,0,60.67962646484375,21.76513671875
7038,FP214_7038,FloorPlan214,-1.0,0.920441210269928,3.0,0,270,0,60.00213623046875,21.1090087890625
7039,FP214_7039,FloorPlan214,-1.0,0.920441210269928,3.0,0,315,0,58.3648681640625,22.491455078125
7040,FP214_7040,FloorPlan214,-1.5,0.920441210269928,3.5,0,0,0,71.16241455078125,19.05364990234375
7041,FP214_7041,FloorPlan214,-1.5,0.920441210269928,3.5,0,45,0,81.76727294921875,9.8297119140625
7042,FP214_7042,FloorPlan214,-1.5,0.920441210269928,3.5,0,90,0,87.0452880859375,1.2969970703125
7043,FP214_7043,FloorPlan214,-1.5,0.920441210269928,3.5,0,135,0,78.79791259765625,12.4237060546875
7044,FP214_7044,FloorPlan214,-1.5,0.920441210269928,3.5,0,180,0,68.4112548828125,22.09320068359375
7045,FP214_7045,FloorPlan214,-1.5,0.920441210269928,3.5,0,225,0,63.09356689453125,19.50531005859375
7046,FP214_7046,FloorPlan214,-1.5,0.920441210269928,3.5,0,270,0,65.11383056640625,15.5609130859375
